,age_log,total_number_dogs,size,coat,word_name,in_sex,dark mix,in_neuter,energy,cute_name,groom,Normal,Stray,light mix,popular_shelter_name,human_name,Owner Surrender,4,popular_dog_name,sporting,herding,toy,light,6,other,3,Public Assist,11,chihuahua,aggressive,time_class,shelter_time
3057,0.0,387,1.0,1.0,0,0,1.0,0,2.5,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,36
3061,0.0,387,1.0,2.0,1,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,13
3063,0.69314718056,394,2.0,1.0,0,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,24
3067,-0.538996500733,394,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3071,0.69314718056,394,2.0,1.0,1,0,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,83
3072,0.0,394,2.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
3076,1.09861228867,394,2.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,17
3079,0.0,394,1.5,2.0,0,1,0.0,0,2.0,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3084,-1.79175946923,394,2.0,1.5,0,1,0.0,0,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
3085,-1.79175946923,394,2.0,1.5,0,0,0.0,0,3.0,1,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3086,-1.79175946923,394,2.0,1.5,0,0,0.0,0,3.0,0,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3091,-1.79175946923,394,2.0,1.0,1,0,1.0,0,3.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
3092,-1.79175946923,394,2.5,1.5,0,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
3101,0.0,389,2.5,1.5,0,1,1.0,1,2.5,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,94
3102,0.69314718056,389,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3122,1.60943791243,384,2.5,2.0,1,1,0.0,1,3.0,1,2.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,16
3126,1.09861228867,384,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,58
3127,0.0,384,1.0,2.0,0,1,0.0,0,2.0,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3128,1.09861228867,384,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,1,0.0,0.0,0.0,1,0,0,92
3129,1.09861228867,384,1.0,1.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,20
3130,0.69314718056,384,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,15
3131,1.60943791243,384,3.0,2.0,0,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,13
3136,-0.69314718056,384,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,4
3138,0.0,384,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,15
3139,0.69314718056,384,2.0,2.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
3142,-0.538996500733,394,2.0,1.0,1,0,1.0,1,3.0,1,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,1,8
3150,0.69314718056,394,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3152,-1.09861228867,394,1.0,1.5,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3153,-2.48490664979,394,2.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3154,-2.48490664979,394,3.0,1.0,1,1,1.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3156,1.60943791243,394,1.0,1.0,1,0,1.0,1,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,45
3157,0.0,394,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,101
3158,0.0,394,1.0,1.0,1,1,1.0,0,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,85
3159,0.0,394,1.0,1.0,0,0,0.0,0,2.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,0,84
3165,-0.182321556794,394,1.5,1.5,1,0,1.0,0,2.5,0,1.5,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3168,0.69314718056,394,3.0,2.0,0,1,0.0,0,3.0,0,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,22
3169,1.60943791243,394,1.0,1.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,42
3170,0.69314718056,394,3.0,2.0,0,1,1.0,0,2.0,0,1.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,21
3173,0.0,394,2.0,2.0,0,1,0.0,0,3.0,0,2.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3175,0.0,394,2.0,2.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,60
3176,1.38629436112,394,1.0,1.0,0,1,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3177,-1.09861228867,394,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,13
3183,1.09861228867,386,1.0,1.0,1,0,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1
3189,-0.875468737354,386,2.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3190,-0.0870113769896,386,2.0,1.0,0,1,0.0,0,3.0,1,1.0,1.0,1.0,1.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3192,0.69314718056,386,1.5,1.0,0,0,1.0,0,2.5,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,13
3194,1.09861228867,386,1.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,1,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,2
3203,2.3978952728,384,1.0,1.0,1,0,0.0,1,2.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,2
3205,0.69314718056,384,2.0,1.0,1,1,1.0,0,2.5,1,1.0,0.0,1.0,0.0,1,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,34
3214,-2.56494935746,384,2.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,25
3215,-2.56494935746,384,2.0,1.0,0,0,0.0,0,3.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,25
3220,1.09861228867,384,2.0,2.0,0,0,0.0,1,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3226,2.07944154168,384,1.0,1.0,0,0,1.0,1,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,10
3227,1.94591014906,386,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,31
3229,1.38629436112,386,1.0,1.0,1,1,0.0,1,2.0,1,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,17
3232,0.0,386,1.0,2.0,0,1,0.0,0,2.0,0,2.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3238,0.0,386,2.0,3.0,1,0,0.0,0,2.0,0,2.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,8
3239,0.0,386,1.0,1.5,0,1,0.0,0,2.0,1,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
3242,0.0,386,1.0,1.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3252,0.69314718056,386,1.0,3.0,0,0,0.0,0,2.0,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3257,-0.538996500733,386,3.0,2.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,12
3261,0.0,390,2.5,1.5,0,1,1.0,1,2.5,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,12
3264,0.0,390,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0,1,0,46
3265,0.69314718056,390,1.0,1.0,0,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3267,0.0,390,2.0,1.0,1,1,0.0,1,3.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
3268,0.0,390,2.0,1.0,1,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1
3269,1.09861228867,390,1.0,1.5,1,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,10
3271,-0.182321556794,390,3.0,3.0,0,1,1.0,0,2.0,0,2.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,25
3272,0.69314718056,390,2.0,1.0,0,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,15
3277,0.0,390,1.0,1.5,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,20
3278,0.69314718056,390,2.0,1.0,0,0,0.0,1,3.0,0,1.0,1.0,0.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,1.0,0.0,0,1,0,12
3279,0.0,390,1.0,1.0,0,1,0.0,1,2.0,0,2.0,1.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0,0,0,74
3280,1.09861228867,390,2.0,2.0,0,1,0.0,1,2.5,0,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3287,-0.0870113769896,385,3.0,1.0,0,0,0.0,1,2.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
3288,0.69314718056,385,2.0,1.0,0,0,1.0,0,3.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,22
3294,1.60943791243,385,1.0,1.5,0,1,0.0,1,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,30
3296,-2.48490664979,385,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3297,-1.38629436112,385,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,12
3300,0.69314718056,385,2.0,1.5,0,0,1.0,0,3.0,1,1.5,1.0,1.0,0.0,0,1,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
3305,0.0,381,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3306,-3.25809653802,381,1.0,1.0,0,0,1.0,0,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3307,-3.25809653802,381,1.0,1.0,1,0,0.0,0,2.0,1,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3308,-3.25809653802,381,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3309,-3.25809653802,381,1.0,1.0,1,1,1.0,0,2.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3310,-3.25809653802,381,1.0,1.0,1,1,0.0,0,2.0,0,1.0,1.0,0.0,1.0,0,1,1.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,43
3311,0.69314718056,381,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,16
3315,1.79175946923,381,1.0,1.0,1,1,0.0,0,2.0,1,1.0,0.0,0.0,0.0,0,1,1.0,0.0,0,0,0,1,1.0,0.0,1,0.0,0.0,0.0,1,0,0,85
3316,0.0,381,1.0,1.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,1.0,0.0,0,0.0,0.0,0.0,1,0,1,5
3321,-0.0870113769896,381,2.0,1.0,0,0,0.0,0,3.0,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,16
3322,1.60943791243,381,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
3324,2.19722457734,401,3.0,2.0,1,1,1.0,1,2.0,0,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,88
3328,0.0,401,2.0,1.0,0,1,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,22
3337,-2.48490664979,401,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,31
3338,-2.48490664979,401,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3339,-2.48490664979,401,1.0,1.0,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,4
3340,0.0,401,1.0,1.5,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,10
3342,-2.48490664979,401,1.0,2.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3343,1.09861228867,401,1.0,2.0,0,0,0.0,0,2.0,0,2.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3344,1.38629436112,401,1.0,2.0,1,0,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
3345,-2.48490664979,401,3.0,2.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,23
3350,-1.09861228867,401,3.0,2.0,0,1,0.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3351,0.69314718056,401,1.0,1.5,0,1,1.0,0,2.0,0,1.5,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
3352,0.69314718056,401,1.0,1.5,0,1,0.0,0,2.5,0,1.0,1.0,1.0,1.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3353,0.0,401,2.5,1.5,1,1,1.0,0,2.5,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,1,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
3354,0.69314718056,401,3.0,2.0,0,0,0.0,1,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3355,0.0,401,2.0,1.0,1,0,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14
3356,0.69314718056,401,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,21
3357,0.69314718056,401,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,47
3358,2.19722457734,388,2.0,2.5,1,1,0.0,1,2.5,0,1.5,1.0,0.0,0.0,1,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,28
3364,0.0,388,2.0,1.0,1,1,0.0,0,3.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3365,-0.287682072452,388,1.5,1.5,1,0,0.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,1,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
3366,2.48490664979,388,2.0,1.0,1,0,0.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,1,6
3373,-0.405465108108,388,1.0,2.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3384,-1.79175946923,400,2.0,1.5,0,0,1.0,1,3.0,1,1.5,1.0,0.0,0.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1
3392,-0.182321556794,400,2.5,1.5,0,1,1.0,0,2.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3393,0.69314718056,400,1.0,1.0,0,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,6
3395,0.0,400,2.0,1.0,0,1,1.0,1,3.0,0,1.0,1.0,0.0,0.0,0,1,1.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,13
3402,-0.287682072452,400,2.0,2.0,0,1,1.0,0,2.0,1,1.0,1.0,1.0,0.0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3405,-1.79175946923,400,1.0,2.0,1,1,0.0,0,2.0,0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,2
3408,-0.405465108108,400,2.0,2.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,5
3411,1.09861228867,400,1.0,1.0,1,1,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,1,5
3418,1.09861228867,403,2.5,2.0,0,0,0.0,1,2.5,1,1.5,1.0,0.0,1.0,0,1,1.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3419,0.69314718056,403,1.0,1.0,1,1,0.0,1,2.0,0,1.0,1.0,1.0,0.0,1,1,0.0,0.0,1,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,1,8
3420,-0.538996500733,403,1.0,3.0,1,1,0.0,0,2.0,1,2.0,1.0,0.0,0.0,0,1,1.0,0.0,1,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0,1,1
3421,-1.79175946923,403,2.0,1.0,1,1,0.0,0,3.0,1,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0,1,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,10
3428,0.69314718056,403,2.0,1.0,1,0,1.0,0,2.0,1,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,74
3429,-1.79175946923,403,3.0,1.0,1,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,5
3438,0.0,401,1.5,1.0,0,1,1.0,1,3.0,1,1.0,1.0,0.0,0.0,0,0,1.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,11
3441,0.0,401,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,9
3444,-2.48490664979,401,1.0,2.0,1,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4
3445,-2.48490664979,401,3.0,3.0,0,1,0.0,0,2.0,1,2.0,1.0,0.0,1.0,0,1,1.0,0.0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,3
3449,0.0,401,2.0,1.0,0,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0,1,0,60
3450,-0.875468737354,401,2.0,1.0,0,1,1.0,0,3.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,7
3455,0.0,401,1.0,1.5,0,0,1.0,0,2.0,0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,81
3456,0.0,401,1.0,1.0,0,0,0.0,0,2.0,1,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,58
3457,0.69314718056,401,2.0,1.0,1,1,0.0,0,3.0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,45
